variable	type	value	KO	ss_status	n_changes
GPM	flux	3.0210465349	YOL045W	3.5887324459e-11	13
GPP	flux	0.0469935250421	YOL045W	3.5887324459e-11	13
HXK_GLK1	flux	0.000465085978267	YOL045W	3.5887324459e-11	13
HXK_HXK1	flux	0.0402396673108	YOL045W	3.5887324459e-11	13
HXK_HXK2	flux	1.60097339633	YOL045W	3.5887324459e-11	13
PDC_PDC1	flux	2.96246440612	YOL045W	3.5887324459e-11	13
PDC_PDC5	flux	0.0262578310662	YOL045W	3.5887324459e-11	13
PDC_PDC6	flux	0.032324297708	YOL045W	3.5887324459e-11	13
PFK	flux	1.53402002997	YOL045W	3.5887324459e-11	13
PGI	flux	1.53402002997	YOL045W	3.5887324459e-11	13
PGK	flux	3.0210465349	YOL045W	3.5887324459e-11	13
PGM	flux	0.0538290598266	YOL045W	3.5887324459e-11	13
PYK_CDC19	flux	3.0210465349	YOL045W	3.5887324459e-11	13
PYK_PYK2	flux	0.0	YOL045W	3.5887324459e-11	13
TDH_TDH1	flux	0.194416666843	YOL045W	3.5887324459e-11	13
TDH_TDH2	flux	0.0	YOL045W	3.5887324459e-11	13
TDH_TDH3	flux	2.82662986806	YOL045W	3.5887324459e-11	13
TPI	flux	1.48702650493	YOL045W	3.5887324459e-11	13
TPP	flux	0.0538290598266	YOL045W	3.5887324459e-11	13
TPS	flux	0.0538290598266	YOL045W	3.5887324459e-11	13
UGP	flux	0.0538290598266	YOL045W	3.5887324459e-11	13
acetate_branch	flux	0.0234967625211	YOL045W	3.5887324459e-11	13
succinate_branch	flux	0.0	YOL045W	3.5887324459e-11	13
udp_to_utp	flux	0.0538290598266	YOL045W	3.5887324459e-11	13
HXT	flux	1.64167814962	YOL045W	3.5887324459e-11	13
ADP	conc	2.43812036402	YOL045W	3.5887324459e-11	13
ATP	conc	2.52064628117	YOL045W	3.5887324459e-11	13
AcAld	conc	2.84337805922	YOL045W	3.5887324459e-11	13
BPG	conc	0.00109227610056	YOL045W	3.5887324459e-11	13
DHAP	conc	0.804324471755	YOL045W	3.5887324459e-11	13
F16bP	conc	0.782468589053	YOL045W	3.5887324459e-11	13
F6P	conc	0.336790675995	YOL045W	3.5887324459e-11	13
G1P	conc	0.0994245719895	YOL045W	3.5887324459e-11	13
G3P	conc	0.196663289272	YOL045W	3.5887324459e-11	13
G6P	conc	1.22565515398	YOL045W	3.5887324459e-11	13
GAP	conc	0.0332545180785	YOL045W	3.5887324459e-11	13
GLC	conc	0.977411590838	YOL045W	3.5887324459e-11	13
NAD	conc	1.49072495424	YOL045W	3.5887324459e-11	13
P2G	conc	0.245458308613	YOL045W	3.5887324459e-11	13
P3G	conc	1.32012041138	YOL045W	3.5887324459e-11	13
PEP	conc	1.36618086892	YOL045W	3.5887324459e-11	13
PYR	conc	1.83622773456	YOL045W	3.5887324459e-11	13
T6P	conc	0.0117727548016	YOL045W	3.5887324459e-11	13
UDP	conc	0.286548454521	YOL045W	3.5887324459e-11	13
UTP	conc	0.394549793311	YOL045W	3.5887324459e-11	13
ADH_ADH1	flux	3.1679888548	YOL113W	2.93383748824e-11	14
ADH_ADH5	flux	0.0	YOL113W	2.93383748824e-11	14
AK	flux	-6.66133814775e-16	YOL113W	2.93383748824e-11	14
ATPase	flux	2.98988176174	YOL113W	2.93383748824e-11	14
ENO_ENO1	flux	0.457766044224	YOL113W	2.93383748824e-11	14
ENO_ENO2	flux	2.73441421337	YOL113W	2.93383748824e-11	14
FBA	flux	1.62028153159	YOL113W	2.93383748824e-11	14
GPD	flux	0.0483828055906	YOL113W	2.93383748824e-11	14
GPM	flux	3.19218025759	YOL113W	2.93383748824e-11	14
GPP	flux	0.0483828055906	YOL113W	2.93383748824e-11	14
HXK_GLK1	flux	0.000482171373952	YOL113W	2.93383748824e-11	14
HXK_HXK1	flux	0.0343093492815	YOL113W	2.93383748824e-11	14
HXK_HXK2	flux	1.68810047111	YOL113W	2.93383748824e-11	14
PDC_PDC1	flux	3.12773977613	YOL113W	2.93383748824e-11	14
PDC_PDC5	flux	0.0272986867269	YOL113W	2.93383748824e-11	14
PDC_PDC6	flux	0.0371417947293	YOL113W	2.93383748824e-11	14
PFK	flux	1.62028153159	YOL113W	2.93383748824e-11	14
PGI	flux	1.62028153159	YOL113W	2.93383748824e-11	14
PGK	flux	3.19218025759	YOL113W	2.93383748824e-11	14
PGM	flux	0.0513052300872	YOL113W	2.93383748824e-11	14
PYK_CDC19	flux	3.19218025759	YOL113W	2.93383748824e-11	14
PYK_PYK2	flux	0.0	YOL113W	2.93383748824e-11	14
TDH_TDH1	flux	0.203451461714	YOL113W	2.93383748824e-11	14
TDH_TDH2	flux	0.0	YOL113W	2.93383748824e-11	14
TDH_TDH3	flux	2.98872879588	YOL113W	2.93383748824e-11	14
TPI	flux	1.571898726	YOL113W	2.93383748824e-11	14
TPP	flux	0.0513052300872	YOL113W	2.93383748824e-11	14
TPS	flux	0.0513052300872	YOL113W	2.93383748824e-11	14
UGP	flux	0.0513052300872	YOL113W	2.93383748824e-11	14
acetate_branch	flux	0.0241914027953	YOL113W	2.93383748824e-11	14
succinate_branch	flux	0.0	YOL113W	2.93383748824e-11	14
udp_to_utp	flux	0.0513052300872	YOL113W	2.93383748824e-11	14
HXT	flux	1.72289199177	YOL113W	2.93383748824e-11	14
ADP	conc	2.32835690646	YOL113W	2.93383748824e-11	14
ATP	conc	2.82943556394	YOL113W	2.93383748824e-11	14
AcAld	conc	2.94717250899	YOL113W	2.93383748824e-11	14
BPG	conc	0.00124362896292	YOL113W	2.93383748824e-11	14
DHAP	conc	0.92322780845	YOL113W	2.93383748824e-11	14
F16bP	conc	0.858864106635	YOL113W	2.93383748824e-11	14
F6P	conc	0.302158955364	YOL113W	2.93383748824e-11	14
G1P	conc	0.0943265252031	YOL113W	2.93383748824e-11	14
G3P	conc	0.202814195501	YOL113W	2.93383748824e-11	14
G6P	conc	1.11772670525	YOL113W	2.93383748824e-11	14
GAP	conc	0.0383840504628	YOL113W	2.93383748824e-11	14
GLC	conc	0.887089755767	YOL113W	2.93383748824e-11	14
NAD	conc	1.48074268893	YOL113W	2.93383748824e-11	14
P2G	conc	0.204181939489	YOL113W	2.93383748824e-11	14
P3G	conc	1.10562433662	YOL113W	2.93383748824e-11	14
PEP	conc	1.11573242441	YOL113W	2.93383748824e-11	14
PYR	conc	1.92884545342	YOL113W	2.93383748824e-11	14
T6P	conc	0.0112084037508	YOL113W	2.93383748824e-11	14
UDP	conc	0.243307229525	YOL113W	2.93383748824e-11	14
UTP	conc	0.407805101055	YOL113W	2.93383748824e-11	14
ADH_ADH1	flux	2.84802861187	YOL128C	5.1982724693e-13	11
ADH_ADH5	flux	0.0	YOL128C	5.1982724693e-13	11
AK	flux	0.0	YOL128C	5.1982724693e-13	11
ATPase	flux	2.66397064222	YOL128C	5.1982724693e-13	11
ENO_ENO1	flux	0.417809535193	YOL128C	5.1982724693e-13	11
ENO_ENO2	flux	2.45723249777	YOL128C	5.1982724693e-13	11
FBA	flux	1.46453443757	YOL128C	5.1982724693e-13	11
GPD	flux	0.0540268421845	YOL128C	5.1982724693e-13	11
GPM	flux	2.87504203296	YOL128C	5.1982724693e-13	11
GPP	flux	0.0540268421845	YOL128C	5.1982724693e-13	11
HXK_GLK1	flux	0.000339013968781	YOL128C	5.1982724693e-13	11
HXK_HXK1	flux	0.0304988948088	YOL128C	5.1982724693e-13	11
HXK_HXK2	flux	1.5383928945	YOL128C	5.1982724693e-13	11
PDC_PDC1	flux	2.81625479313	YOL128C	5.1982724693e-13	11
PDC_PDC5	flux	0.0318665753579	YOL128C	5.1982724693e-13	11
PDC_PDC6	flux	0.0269206644721	YOL128C	5.1982724693e-13	11
PFK	flux	1.46453443757	YOL128C	5.1982724693e-13	11
PGI	flux	1.46453443757	YOL128C	5.1982724693e-13	11
PGK	flux	2.87504203296	YOL128C	5.1982724693e-13	11
PGM	flux	0.0523481828534	YOL128C	5.1982724693e-13	11
PYK_CDC19	flux	2.87504203296	YOL128C	5.1982724693e-13	11
PYK_PYK2	flux	0.0	YOL128C	5.1982724693e-13	11
TDH_TDH1	flux	0.185127418069	YOL128C	5.1982724693e-13	11
TDH_TDH2	flux	0.0	YOL128C	5.1982724693e-13	11
TDH_TDH3	flux	2.68991461489	YOL128C	5.1982724693e-13	11
TPI	flux	1.41050759539	YOL128C	5.1982724693e-13	11
TPP	flux	0.0523481828534	YOL128C	5.1982724693e-13	11
TPS	flux	0.0523481828534	YOL128C	5.1982724693e-13	11
UGP	flux	0.0523481828534	YOL128C	5.1982724693e-13	11
acetate_branch	flux	0.0270134210923	YOL128C	5.1982724693e-13	11
succinate_branch	flux	0.0	YOL128C	5.1982724693e-13	11
udp_to_utp	flux	0.0523481828534	YOL128C	5.1982724693e-13	11
HXT	flux	1.56923080328	YOL128C	5.1982724693e-13	11
ADP	conc	2.50185754387	YOL128C	5.1982724693e-13	11
ATP	conc	2.28599680059	YOL128C	5.1982724693e-13	11
AcAld	conc	3.31349826272	YOL128C	5.1982724693e-13	11
BPG	conc	0.00109954539555	YOL128C	5.1982724693e-13	11
DHAP	conc	0.859511077897	YOL128C	5.1982724693e-13	11
F16bP	conc	0.746968910825	YOL128C	5.1982724693e-13	11
F6P	conc	0.326795007936	YOL128C	5.1982724693e-13	11
G1P	conc	0.098910439403	YOL128C	5.1982724693e-13	11
G3P	conc	0.228014551513	YOL128C	5.1982724693e-13	11
G6P	conc	1.19029959697	YOL128C	5.1982724693e-13	11
GAP	conc	0.0358668931201	YOL128C	5.1982724693e-13	11
GLC	conc	1.06565746447	YOL128C	5.1982724693e-13	11
NAD	conc	1.47067578972	YOL128C	5.1982724693e-13	11
P2G	conc	0.253838375928	YOL128C	5.1982724693e-13	11
P3G	conc	1.36335741119	YOL128C	5.1982724693e-13	11
PEP	conc	1.426077827	YOL128C	5.1982724693e-13	11
PYR	conc	2.3591446837	YOL128C	5.1982724693e-13	11
T6P	conc	0.0114414664113	YOL128C	5.1982724693e-13	11
UDP	conc	0.307269302408	YOL128C	5.1982724693e-13	11
UTP	conc	0.381146325662	YOL128C	5.1982724693e-13	11
ADH_ADH1	flux	0.9157423733	YOR233W	3.30814703398e-13	12
ADH_ADH5	flux	0.0	YOR233W	3.30814703398e-13	12
AK	flux	-3.33066907388e-16	YOR233W	3.30814703398e-13	12
ATPase	flux	0.880140755447	YOR233W	3.30814703398e-13	12
ENO_ENO1	flux	0.0727851504733	YOR233W	3.30814703398e-13	12
ENO_ENO2	flux	0.855833873521	YOR233W	3.30814703398e-13	12
FBA	flux	0.477186162692	YOR233W	3.30814703398e-13	12
GPD	flux	0.025753301389	YOR233W	3.30814703398e-13	12
GPM	flux	0.928619023994	YOR233W	3.30814703398e-13	12
GPP	flux	0.025753301389	YOR233W	3.30814703398e-13	12
HXK_GLK1	flux	0.000110234798563	YOR233W	3.30814703398e-13	12
HXK_HXK1	flux	0.00725707919295	YOR233W	3.30814703398e-13	12
HXK_HXK2	flux	0.484968826806	YOR233W	3.30814703398e-13	12
PDC_PDC1	flux	0.907229643755	YOR233W	3.30814703398e-13	12
PDC_PDC5	flux	0.0105645202177	YOR233W	3.30814703398e-13	12
PDC_PDC6	flux	0.0108248600216	YOR233W	3.30814703398e-13	12
PFK	flux	0.477186162692	YOR233W	3.30814703398e-13	12
PGI	flux	0.477186162692	YOR233W	3.30814703398e-13	12
PGK	flux	0.928619023994	YOR233W	3.30814703398e-13	12
PGM	flux	0.00757498905272	YOR233W	3.30814703398e-13	12
PYK_CDC19	flux	0.928619023994	YOR233W	3.30814703398e-13	12
PYK_PYK2	flux	0.0	YOR233W	3.30814703398e-13	12
TDH_TDH1	flux	0.063689745322	YOR233W	3.30814703398e-13	12
TDH_TDH2	flux	0.0	YOR233W	3.30814703398e-13	12
TDH_TDH3	flux	0.864929278672	YOR233W	3.30814703398e-13	12
TPI	flux	0.451432861303	YOR233W	3.30814703398e-13	12
TPP	flux	0.00757498905272	YOR233W	3.30814703398e-13	12
TPS	flux	0.00757498905272	YOR233W	3.30814703398e-13	12
UGP	flux	0.00757498905272	YOR233W	3.30814703398e-13	12
acetate_branch	flux	0.0128766506945	YOR233W	3.30814703398e-13	12
succinate_branch	flux	0.0	YOR233W	3.30814703398e-13	12
udp_to_utp	flux	0.00757498905272	YOR233W	3.30814703398e-13	12
HXT	flux	0.492336140797	YOR233W	3.30814703398e-13	12
ADP	conc	1.9826731715	YOR233W	3.30814703398e-13	12
ATP	conc	0.500093306288	YOR233W	3.30814703398e-13	12
AcAld	conc	1.501061218	YOR233W	3.30814703398e-13	12
BPG	conc	0.000218678326395	YOR233W	3.30814703398e-13	12
DHAP	conc	0.161896339019	YOR233W	3.30814703398e-13	12
F16bP	conc	0.0454570836411	YOR233W	3.30814703398e-13	12
F6P	conc	0.0322546952895	YOR233W	3.30814703398e-13	12
G1P	conc	0.0179512372914	YOR233W	3.30814703398e-13	12
G3P	conc	0.105105706178	YOR233W	3.30814703398e-13	12
G6P	conc	0.120098551408	YOR233W	3.30814703398e-13	12
GAP	conc	0.00647536434772	YOR233W	3.30814703398e-13	12
GLC	conc	5.18741194387	YOR233W	3.30814703398e-13	12
NAD	conc	1.54749271084	YOR233W	3.30814703398e-13	12
P2G	conc	0.180349682832	YOR233W	3.30814703398e-13	12
P3G	conc	0.956555261996	YOR233W	3.30814703398e-13	12
PEP	conc	1.16367708287	YOR233W	3.30814703398e-13	12
PYR	conc	0.63963639009	YOR233W	3.30814703398e-13	12
T6P	conc	0.00162384407155	YOR233W	3.30814703398e-13	12
UDP	conc	0.203247002768	YOR233W	3.30814703398e-13	12
UTP	conc	0.305197712143	YOR233W	3.30814703398e-13	12
ADH_ADH1	flux	4.11909514836	YOR351C	0.000378528202373	13
ADH_ADH5	flux	0.0	YOR351C	0.000378528202373	13
AK	flux	8.39022185062e-11	YOR351C	0.000378528202373	13
ATPase	flux	3.76051915246	YOR351C	0.000378528202373	13
ENO_ENO1	flux	0.687676720013	YOR351C	0.000378528202373	13
ENO_ENO2	flux	3.45818582627	YOR351C	0.000378528202373	13
FBA	flux	2.09969866611	YOR351C	0.000378528202373	13
GPD	flux	0.053534795796	YOR351C	0.000378528202373	13
GPM	flux	4.14586254627	YOR351C	0.000378528202373	13
GPP	flux	0.0535347957974	YOR351C	0.000378528202373	13
HXK_GLK1	flux	0.00147674503525	YOR351C	0.000378528202373	13
HXK_HXK1	flux	0.0832764388868	YOR351C	0.000378528202373	13
HXK_HXK2	flux	2.23615121911	YOR351C	0.000378528202373	13
PDC_PDC1	flux	4.05694821967	YOR351C	0.000378528202373	13
PDC_PDC5	flux	0.0592853676334	YOR351C	0.000378528202373	13
PDC_PDC6	flux	0.0296289589553	YOR351C	0.000378528202373	13
PFK	flux	2.09969867085	YOR351C	0.000378528202373	13
PGI	flux	2.09969867104	YOR351C	0.000378528202373	13
PGK	flux	4.14586254559	YOR351C	0.000378528202373	13
PGM	flux	0.110602866	YOR351C	0.000378528202373	13
PYK_CDC19	flux	4.14586254437	YOR351C	0.000378528202373	13
PYK_PYK2	flux	0.0	YOR351C	0.000378528202373	13
TDH_TDH1	flux	0.247643599228	YOR351C	0.000378528202373	13
TDH_TDH2	flux	0.0	YOR351C	0.000378528202373	13
TDH_TDH3	flux	3.89821894695	YOR351C	0.000378528202373	13
TPI	flux	2.04616387524	YOR351C	0.000378528202373	13
TPP	flux	0.110602866005	YOR351C	0.000378528202373	13
TPS	flux	0.110602865997	YOR351C	0.000378528202373	13
UGP	flux	0.110602866005	YOR351C	0.000378528202373	13
acetate_branch	flux	0.0267673979007	YOR351C	0.000378528202373	13
succinate_branch	flux	0.0	YOR351C	0.000378528202373	13
udp_to_utp	flux	0.110602866004	YOR351C	0.000378528202373	13
HXT	flux	2.32090440304	YOR351C	0.000378528202373	13
ADP	conc	1.18413151971	YOR351C	0.000378528202373	13
ATP	conc	4.7016659745	YOR351C	0.000378528202373	13
AcAld	conc	3.51595210329	YOR351C	0.000378528202373	13
BPG	conc	0.00269088068802	YOR351C	0.000378528202373	13
DHAP	conc	2.67977965826	YOR351C	0.000378528202373	13
F16bP	conc	6.3091101702	YOR351C	0.000378528202373	13
F6P	conc	1.64586214806	YOR351C	0.000378528202373	13
G1P	conc	0.0992446003456	YOR351C	0.000378528202373	13
G3P	conc	0.225803947362	YOR351C	0.000378528202373	13
G6P	conc	6.19205297721	YOR351C	0.000378528202373	13
GAP	conc	0.115449024746	YOR351C	0.000378528202373	13
GLC	conc	0.413014324561	YOR351C	0.000378528202373	13
NAD	conc	1.37336920955	YOR351C	0.000378528202373	13
P2G	conc	0.19665901581	YOR351C	0.000378528202373	13
P3G	conc	1.06041845598	YOR351C	0.000378528202373	13
PEP	conc	1.09419908133	YOR351C	0.000378528202373	13
PYR	conc	6.15314445491	YOR351C	0.000378528202373	13
T6P	conc	0.0248055549005	YOR351C	0.000378528202373	13
UDP	conc	0.315651451614	YOR351C	0.000378528202373	13
UTP	conc	0.580317426166	YOR351C	0.000378528202373	13
ADH_ADH1	flux	3.10918484055	YPL026C	7.93729971423e-11	13
ADH_ADH5	flux	0.0	YPL026C	7.93729971423e-11	13
AK	flux	-1.99840144433e-15	YPL026C	7.93729971423e-11	13
ATPase	flux	2.9339165428	YPL026C	7.93729971423e-11	13
ENO_ENO1	flux	0.452282549548	YPL026C	7.93729971423e-11	13
ENO_ENO2	flux	2.68358834267	YPL026C	7.93729971423e-11	13
FBA	flux	1.59462149778	YPL026C	7.93729971423e-11	13
GPD	flux	0.053372103346	YPL026C	7.93729971423e-11	13
GPM	flux	3.13587089222	YPL026C	7.93729971423e-11	13
GPP	flux	0.053372103346	YPL026C	7.93729971423e-11	13
HXK_GLK1	flux	0.00041751868363	YPL026C	7.93729971423e-11	13
HXK_HXK1	flux	0.0266125176257	YPL026C	7.93729971423e-11	13
HXK_HXK2	flux	1.66664629219	YPL026C	7.93729971423e-11	13
PDC_PDC1	flux	3.07745420723	YPL026C	7.93729971423e-11	13
PDC_PDC5	flux	0.0268207902935	YPL026C	7.93729971423e-11	13
PDC_PDC6	flux	0.0315958946987	YPL026C	7.93729971423e-11	13
PFK	flux	1.59462149778	YPL026C	7.93729971423e-11	13
PGI	flux	1.59462149778	YPL026C	7.93729971423e-11	13
PGK	flux	3.13587089222	YPL026C	7.93729971423e-11	13
PGM	flux	0.0495274153587	YPL026C	7.93729971423e-11	13
PYK_CDC19	flux	3.13587089222	YPL026C	7.93729971423e-11	13
PYK_PYK2	flux	0.0	YPL026C	7.93729971423e-11	13
TDH_TDH1	flux	0.20276714938	YPL026C	7.93729971423e-11	13
TDH_TDH2	flux	0.0	YPL026C	7.93729971423e-11	13
TDH_TDH3	flux	2.93310374284	YPL026C	7.93729971423e-11	13
TPI	flux	1.54124939444	YPL026C	7.93729971423e-11	13
TPP	flux	0.0495274153587	YPL026C	7.93729971423e-11	13
TPS	flux	0.0495274153587	YPL026C	7.93729971423e-11	13
UGP	flux	0.0495274153587	YPL026C	7.93729971423e-11	13
acetate_branch	flux	0.026686051673	YPL026C	7.93729971423e-11	13
succinate_branch	flux	0.0	YPL026C	7.93729971423e-11	13
udp_to_utp	flux	0.0495274153587	YPL026C	7.93729971423e-11	13
HXT	flux	1.6936763285	YPL026C	7.93729971423e-11	13
ADP	conc	2.36733637193	YPL026C	7.93729971423e-11	13
ATP	conc	2.72830810026	YPL026C	7.93729971423e-11	13
AcAld	conc	3.3108987519	YPL026C	7.93729971423e-11	13
BPG	conc	0.00107068767048	YPL026C	7.93729971423e-11	13
DHAP	conc	0.962328763961	YPL026C	7.93729971423e-11	13
F16bP	conc	1.06313556553	YPL026C	7.93729971423e-11	13
F6P	conc	0.290135206564	YPL026C	7.93729971423e-11	13
G1P	conc	0.0922694684309	YPL026C	7.93729971423e-11	13
G3P	conc	0.22507359978	YPL026C	7.93729971423e-11	13
G6P	conc	1.06347250644	YPL026C	7.93729971423e-11	13
GAP	conc	0.0401879816755	YPL026C	7.93729971423e-11	13
GLC	conc	0.918609713289	YPL026C	7.93729971423e-11	13
NAD	conc	1.45399369846	YPL026C	7.93729971423e-11	13
P2G	conc	0.176730156533	YPL026C	7.93729971423e-11	13
P3G	conc	0.958941686708	YPL026C	7.93729971423e-11	13
PEP	conc	0.963579998844	YPL026C	7.93729971423e-11	13
PYR	conc	1.88608335775	YPL026C	7.93729971423e-11	13
T6P	conc	0.0108116149677	YPL026C	7.93729971423e-11	13
UDP	conc	0.243582135679	YPL026C	7.93729971423e-11	13
UTP	conc	0.402833673887	YPL026C	7.93729971423e-11	13
ADH_ADH1	flux	3.9709202656	YPL042C	4.62248928147e-10	9
ADH_ADH5	flux	0.0	YPL042C	4.62248928147e-10	9
AK	flux	2.83106871279e-15	YPL042C	4.62248928147e-10	9
ATPase	flux	3.76982536778	YPL042C	4.62248928147e-10	9
ENO_ENO1	flux	0.852501925683	YPL042C	4.62248928147e-10	9
ENO_ENO2	flux	3.13977632528	YPL042C	4.62248928147e-10	9
FBA	flux	2.01749711084	YPL042C	4.62248928147e-10	9
GPD	flux	0.0427159707193	YPL042C	4.62248928147e-10	9
GPM	flux	3.99227825096	YPL042C	4.62248928147e-10	9
GPP	flux	0.0427159707193	YPL042C	4.62248928147e-10	9
HXK_GLK1	flux	0.00151222380497	YPL042C	4.62248928147e-10	9
HXK_HXK1	flux	0.0947631926356	YPL042C	4.62248928147e-10	9
HXK_HXK2	flux	2.04104630271	YPL042C	4.62248928147e-10	9
PDC_PDC1	flux	3.87666094988	YPL042C	4.62248928147e-10	9
PDC_PDC5	flux	0.0431863658538	YPL042C	4.62248928147e-10	9
PDC_PDC6	flux	0.0724309352263	YPL042C	4.62248928147e-10	9
PFK	flux	2.01749711084	YPL042C	4.62248928147e-10	9
PGI	flux	2.01749711084	YPL042C	4.62248928147e-10	9
PGK	flux	3.99227825096	YPL042C	4.62248928147e-10	9
PGM	flux	0.0599123041544	YPL042C	4.62248928147e-10	9
PYK_CDC19	flux	3.99227825096	YPL042C	4.62248928147e-10	9
PYK_PYK2	flux	0.0	YPL042C	4.62248928147e-10	9
TDH_TDH1	flux	0.241240446309	YPL042C	4.62248928147e-10	9
TDH_TDH2	flux	0.0	YPL042C	4.62248928147e-10	9
TDH_TDH3	flux	3.75103780465	YPL042C	4.62248928147e-10	9
TPI	flux	1.97478114012	YPL042C	4.62248928147e-10	9
TPP	flux	0.0599123041544	YPL042C	4.62248928147e-10	9
TPS	flux	0.0599123041544	YPL042C	4.62248928147e-10	9
UGP	flux	0.0599123041544	YPL042C	4.62248928147e-10	9
acetate_branch	flux	0.0213579853597	YPL042C	4.62248928147e-10	9
succinate_branch	flux	0.0	YPL042C	4.62248928147e-10	9
udp_to_utp	flux	0.0599123041544	YPL042C	4.62248928147e-10	9
HXT	flux	2.13732171915	YPL042C	4.62248928147e-10	9
ADP	conc	1.16030734058	YPL042C	4.62248928147e-10	9
ATP	conc	4.7316526378	YPL042C	4.62248928147e-10	9
AcAld	conc	2.61521329713	YPL042C	4.62248928147e-10	9
BPG	conc	0.00209467855133	YPL042C	4.62248928147e-10	9
DHAP	conc	1.40810648259	YPL042C	4.62248928147e-10	9
F16bP	conc	1.79320024511	YPL042C	4.62248928147e-10	9
F6P	conc	0.366218861206	YPL042C	4.62248928147e-10	9
G1P	conc	0.0990807243202	YPL042C	4.62248928147e-10	9
G3P	conc	0.177852497661	YPL042C	4.62248928147e-10	9
G6P	conc	1.35513724667	YPL042C	4.62248928147e-10	9
GAP	conc	0.059120360872	YPL042C	4.62248928147e-10	9
GLC	conc	0.530901824331	YPL042C	4.62248928147e-10	9
NAD	conc	1.47325278425	YPL042C	4.62248928147e-10	9
P2G	conc	0.139231900326	YPL042C	4.62248928147e-10	9
P3G	conc	0.756198841427	YPL042C	4.62248928147e-10	9
PEP	conc	0.72191607111	YPL042C	4.62248928147e-10	9
PYR	conc	3.62641210664	YPL042C	4.62248928147e-10	9
T6P	conc	0.0131381578576	YPL042C	4.62248928147e-10	9
UDP	conc	0.169901162251	YPL042C	4.62248928147e-10	9
UTP	conc	0.467784876055	YPL042C	4.62248928147e-10	9
ADH_ADH1	flux	0.648899502181	YPR106W	2.48042586912e-10	14
ADH_ADH5	flux	0.0	YPR106W	2.48042586912e-10	14
AK	flux	0.0	YPR106W	2.48042586912e-10	14
ATPase	flux	0.625497859535	YPR106W	2.48042586912e-10	14
ENO_ENO1	flux	0.0586550253323	YPR106W	2.48042586912e-10	14
ENO_ENO2	flux	0.600601096963	YPR106W	2.48042586912e-10	14
FBA	flux	0.339984681261	YPR106W	2.48042586912e-10	14
GPD	flux	0.0207132402279	YPR106W	2.48042586912e-10	14
GPM	flux	0.659256122295	YPR106W	2.48042586912e-10	14
GPP	flux	0.0207132402279	YPR106W	2.48042586912e-10	14
HXK_GLK1	flux	8.45368356355e-05	YPR106W	2.48042586912e-10	14
HXK_HXK1	flux	0.00496829769993	YPR106W	2.48042586912e-10	14
HXK_HXK2	flux	0.343628528414	YPR106W	2.48042586912e-10	14
PDC_PDC1	flux	0.641573817334	YPR106W	2.48042586912e-10	14
PDC_PDC5	flux	0.00565613515531	YPR106W	2.48042586912e-10	14
PDC_PDC6	flux	0.0120261698061	YPR106W	2.48042586912e-10	14
PFK	flux	0.339984681261	YPR106W	2.48042586912e-10	14
PGI	flux	0.339984681261	YPR106W	2.48042586912e-10	14
PGK	flux	0.659256122295	YPR106W	2.48042586912e-10	14
PGM	flux	0.00434834084418	YPR106W	2.48042586912e-10	14
PYK_CDC19	flux	0.659256122295	YPR106W	2.48042586912e-10	14
PYK_PYK2	flux	0.0	YPR106W	2.48042586912e-10	14
TDH_TDH1	flux	0.045550211378	YPR106W	2.48042586912e-10	14
TDH_TDH2	flux	0.0	YPR106W	2.48042586912e-10	14
TDH_TDH3	flux	0.613705910917	YPR106W	2.48042586912e-10	14
TPI	flux	0.319271441034	YPR106W	2.48042586912e-10	14
TPP	flux	0.00434834084418	YPR106W	2.48042586912e-10	14
TPS	flux	0.00434834084418	YPR106W	2.48042586912e-10	14
UGP	flux	0.00434834084418	YPR106W	2.48042586912e-10	14
acetate_branch	flux	0.010356620114	YPR106W	2.48042586912e-10	14
succinate_branch	flux	0.0	YPR106W	2.48042586912e-10	14
udp_to_utp	flux	0.00434834084418	YPR106W	2.48042586912e-10	14
HXT	flux	0.34868136295	YPR106W	2.48042586912e-10	14
ADP	conc	1.72618761813	YPR106W	2.48042586912e-10	14
ATP	conc	0.339053727143	YPR106W	2.48042586912e-10	14
AcAld	conc	1.20443242051	YPR106W	2.48042586912e-10	14
BPG	conc	0.000129986448809	YPR106W	2.48042586912e-10	14
DHAP	conc	0.109815416871	YPR106W	2.48042586912e-10	14
F16bP	conc	0.0283514369932	YPR106W	2.48042586912e-10	14
F6P	conc	0.0177174254721	YPR106W	2.48042586912e-10	14
G1P	conc	0.0103610885159	YPR106W	2.48042586912e-10	14
G3P	conc	0.0840420265852	YPR106W	2.48042586912e-10	14
G6P	conc	0.066904800857	YPR106W	2.48042586912e-10	14
GAP	conc	0.00437357732955	YPR106W	2.48042586912e-10	14
GLC	conc	7.44545744525	YPR106W	2.48042586912e-10	14
NAD	conc	1.55117112232	YPR106W	2.48042586912e-10	14
P2G	conc	0.113494391061	YPR106W	2.48042586912e-10	14
P3G	conc	0.601624549949	YPR106W	2.48042586912e-10	14
PEP	conc	0.737257240409	YPR106W	2.48042586912e-10	14
PYR	conc	0.328659312969	YPR106W	2.48042586912e-10	14
T6P	conc	0.000930862448416	YPR106W	2.48042586912e-10	14
UDP	conc	0.172087069098	YPR106W	2.48042586912e-10	14
UTP	conc	0.306537000889	YPR106W	2.48042586912e-10	14
ADH_ADH1	flux	3.14865778737	YPR111W	1.95663513802e-11	9
